	A010	A013	A020	A023	A028	A038	A039	A052	A058	A063	A067	A069	A079	A083	A089	A094	A103	A110	A114	A124	D010	D016	D026	D043	D046	D048	D058	D063	D068	D072	D081	E009	E017	E020	E026	E030	N041	Y006	Y012	Y014	Y015	Y021	Y025	Y030	Y034	Y036	B005	B010	B012	B023	B026	B030	B035	B039	B042	B047	B050	B053	B056	B058	B063	B071	B078	B084	B092	B098	B100	C005	C010	C012	C021	C027	C033	C045	C051	C056	C061	C065	C068	G009	G027	X007	X011	X014	X018	X024	X027	X031	X034	X039	X044	X047	X049	X051	X052	X055	X057	X059	X065	X069
FDSW202612129-1r_S20201215-0052_D046-2_bin.53.filtered	1.835789625	6.355722305	6.609742463	3.903674029	0.069287209	1.677299621	3.25836849	5.073667259	6.202880338	1.949444891	0.708678094	0.903317738	2.104416118	0.260934422	0.551683352	1.131026456	10.40142716	2.32195384	5.724959282	1.962116822	4.591309449	5.957146416	1.564949857	0.353901614	0.62691852	0.154833363	0.144527553	0.75304569	0.671994	0.501919723	3.210150177	1.549880385	1.912595343	2.428908808	5.967053717	2.393601343	3.631241817	1.486970684	2.072065713	2.792178541	3.310428639	4.235471491	4.927207355	7.656359245	11.01024301	3.838232997	10.97433878	4.097494339	7.160942082	12.78456698	6.386352961	72.88324628	2.498361692	1.666238769	5.747950854	3.201771131	5.457326759	3.081078614	7.884313753	2.839105178	3.213030994	11.63381945	5.566898584	0.150658281	7.477017753	4.222590007	7.743887851	4.173042039	0.389104823	9.828718959	6.812311284	11.84939844	10.41497435	9.091110673	4.60729359	16.61285877	6.193663196	0.479799761	1.259441178	3.433203122	15.1510928	6.601908874	8.446914878	8.580209666	1.094884226	20.55296018	25.07598448	54.14359582	20.16464336	4.081271452	8.316349019	3.063159426	1.096034798	21.28141381	20.09131098	23.44047108	4.892952863	15.59661299	4.700447766	3.670402793
FDSW202612087-1r_S20201215-0026_B047_bin.42.filtered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459866888	0.514382573	0.101327017	3.45625601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264460888	0	0	0	0	2.568683701	6.636733016	2.583255819	10.71185992	33.16361016	26.42664316	13.25800437	16.12790347	6.905694659	2.500711696	0.088741891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005886134	0.190612905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168109442	0	0
FDSW202612062-1r_S20201216-0168_A067_bin.199.filtered	2.649330604	0.850797348	0.260664273	0.326182071	3.29585727	1.262144478	4.304010634	5.897325276	4.180162595	5.531117111	22.90398126	2.906033799	9.358430187	1.189700913	0.74291479	1.281476187	0.781314749	0.328095417	0.096503248	0	1.434169863	0.35807809	0.470863464	9.082752607	2.849447838	0.547064785	7.157776473	4.884198463	7.032715451	1.006209935	10.16652289	0.832614282	1.2281872	0.922144165	2.81137653	0.830295292	0.473731797	1.00666253	0.297974897	0.808368096	1.954359016	0.969660889	1.844915527	0.924436093	2.652812435	1.181370556	0.01101289	0.000747024	1.273650663	0	0.036906469	0.674302292	0.223993115	0.172733185	0	4.778733896	1.070572959	0.080133675	0.238029843	0.044329537	0.043585733	0	0.013624946	0	0.007840761	0	0.076052085	0.001344411	1.765499111	0.06325296	0	0	0.04707045	0.420801162	0	0	0	0	0	0.014600737	0	0.01355337	0.057204204	0	0	0	0.00497572	0	0	0	0	0	0.056185067	0	0.316111369	0.030210776	0.02970081	1.51045427	0.01317516	0.302202462
FDSW202612123-1r_S20201215-0047_E026_bin.207.filtered	17.55064505	26.43453533	34.94677679	7.460069043	13.3451949	24.99201523	36.8853442	21.6803115	32.20336358	51.659929	21.28737848	27.57484397	17.06521488	9.81493909	11.47051691	22.0865764	5.638568974	1.455705692	1.3997951	1.147993989	19.69583182	16.5612742	6.742304539	62.29947856	90.9726248	73.54312048	75.99418516	426.8093412	45.03588537	30.59620355	80.16110524	51.6880378	14.94672286	13.85433303	25.13000537	17.344971	28.52736651	6.978731635	5.128607737	14.15791254	26.72006059	5.25927522	17.25640044	47.01868051	4.106403965	7.445181567	16.77879545	9.872795908	5.964656922	3.392670866	3.51888184	52.05414174	27.05309662	11.75024077	13.7922326	19.16936531	43.210386	23.69148101	34.29951687	23.43087363	22.2502485	3.947740135	9.939828519	6.243482554	21.6420008	16.96777763	25.30738693	17.36454245	15.09023792	59.68928679	26.86493548	36.79287973	60.8150538	18.18960257	4.873565526	7.51714506	7.043816518	1.834869092	16.75353041	21.28113227	7.520721727	17.50997446	50.52623797	32.56367214	24.55500029	6.074859994	19.5475618	8.175293563	3.50506042	5.6299855	76.51266632	35.93082801	14.5481645	7.049139773	3.954953489	25.75169763	11.40043899	81.61775623	21.89193248	138.7873707
FDSW202612062-1r_S20201216-0168_A067_bin.172.filtered	0.17192046	1.560649163	31.28350963	0.082225061	1.300975452	0.927635968	1.922116334	10.35045699	0	0	6.714292718	0	1.073818039	0.81063358	5.523670908	12.5948769	1.334105462	0.15628203	0.05979181	0.003033036	8.87882215	6.734758467	0.203083069	1.435432773	4.459154089	4.495698772	8.380772138	0.654087366	0.112981583	2.799219332	0.718682508	6.463897388	4.439180674	33.75584564	7.646909886	9.609470882	1.753957667	0.057332304	0	0.453430796	1.599075749	0.052065444	0.462271096	1.873021641	0.081064481	0.378046071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612046-1r_S20201210-0003_C033_bin.106.filtered	0	0	0	0	0	0	0	0	13.23161946	0.438273454	0	0.045122382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.122816455	4.951744295	9.828403467	5.315298476	16.94628204	0.583387112	2.559501895	4.781080501	2.228498004	5.239325991	4.943350274	0.114779328	0	1.393218234	8.50684643	11.56787197	23.04070845	0	0	0	0	0	0	0.219884334	2.530405168	0.052610912	0.098466723	0.172948889	0.035972518	0.111193115	0.773430303	0.376062143	0.054250419	1.082113794	0.488768945	1.195940754	0.925279279	0.632721204	0	0.446441229	0.972313767	0	0.188391454	2.030516923
FDSW202612106-1r_S20201215-0036_E009_bin.151.filtered	0.012650816	0.881369326	0.610431653	0	0	0.293058617	0.656431335	2.019555785	0	0	0.645249159	0	0.168837542	0.013477988	0.130170352	0.428317332	0.088978814	0.074678474	0.03323686	0.082716046	1.97229447	1.22664619	0.42943831	2.092584277	1.171192117	1.4772711	4.701348973	0.945588357	0.098803813	0.157563596	2.405447487	17.47734896	5.681743588	8.436520285	0.873837324	4.536763506	0.155885406	0.016911304	0.009766044	0.058196481	0.131126586	0.016586808	0.281397423	0.989757476	0.011941996	0.062174846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013718325	1.182242606	0.573483989	1.924150358	0.127693589	0	0.689061086	0.30899841	0.014395462	0.99948428	0	0	0	0	0	0	0	0	0	0
FDSW202612126-1r_S20201216-0197_A013_bin.27.filtered	28.81526355	49.21223959	12.92372462	6.9544202	41.44506454	33.42148073	72.64632353	31.64795562	31.9671033	111.8749349	57.85941267	131.696512	65.5814662	3.635021236	3.096362508	10.64904961	7.174148896	3.111456124	3.766331107	3.249673404	20.27496386	13.50965171	7.671534124	4.523236484	3.885386797	2.687483058	10.90328518	5.369594109	6.119751468	0.928470897	3.518839814	9.449807792	2.165316774	5.410930603	4.066533319	5.7665571	13.22100888	2.181845909	1.938622321	1.303212983	1.473155694	0.396477552	1.848299425	0.357400348	0.38174099	0.556961205	60.27250812	5.914016476	15.99781173	26.25432594	17.13789079	23.80486616	30.75261336	13.96275553	23.90323629	16.18293312	59.97966924	22.67387327	32.7172512	26.96439286	24.7045143	20.39624495	23.5514251	7.322116495	25.35036415	16.98990359	4.336326877	12.55162344	0.429761504	50.82784359	12.24944981	18.31169815	24.01418451	15.92787616	2.962180395	19.5091053	15.35200256	2.882267229	12.56424441	6.2160988	16.15167518	9.730751363	23.6946606	29.37031235	15.48429629	9.585402354	30.86581335	35.96461059	29.10133315	12.2409836	11.82334364	5.352435415	11.77784813	1.657630262	17.94782735	8.719814275	3.1036529	5.014258244	6.267992313	5.071589761
FDSW202612090-1r_S20201210-0024_B056_bin.162.filtered	51.51373775	52.93037662	11.26828092	11.73909503	2.994282817	79.50110378	71.54207548	92.03822281	0	0	35.45851994	0	117.0636109	32.4195141	19.80726172	46.86716328	42.20911007	22.49866008	24.76673607	19.77892472	32.13470296	4.077316306	23.17204546	22.84197314	49.57226315	247.3980564	61.24276225	3.597139659	4.292597145	3.375267638	6.0399197	118.2319759	34.93080917	18.43218882	3.164883147	2.787021494	73.86949183	57.25092752	36.71625655	129.2964181	121.0938771	46.87178657	26.06912792	2.024846563	2.846069257	3.399054432	5.649936962	2.123576787	7.435524841	3.440077332	1.765931238	1.618113052	1.780732196	1.050456067	4.728906778	109.8565873	6.577795907	1.297878044	1.536787495	1.160668657	2.658769788	5.968856111	2.73309873	0.787175474	40.28878757	35.53791221	7.445353435	8.954049955	11.52630648	35.28668185	231.5372243	260.923247	278.2534746	41.91466627	8.884452226	2.078927707	19.88606446	16.15325668	64.46150348	1.3859258	4.097115242	132.5782003	1016.54404	1375.535931	626.1017244	29.47981795	11.27610556	29.45808474	34.07783111	43.45697409	15.4954532	16.58304314	44.73999211	19.36029155	11.16567189	41.74866838	49.9274096	6.172787646	60.88740351	34.49359365
FDSW202612057-1r_S20201215-0013_A038_bin.195.filtered	64.98084165	25.17598112	32.8826279	5.85774179	10.40304375	22.41633287	30.87268454	35.98568195	143.5009497	146.7807654	19.07999979	133.482039	50.84163744	42.3286031	51.78246653	37.36280145	25.80818887	7.318515486	6.675855838	4.598427122	55.10457293	20.70012528	17.59189282	18.38150425	14.63518266	21.95002856	14.67788748	18.25467318	27.51773984	39.37934486	36.37660165	30.81252506	26.95624277	22.57081158	12.5769334	6.217350197	18.92358727	7.644164183	7.283623583	17.80576325	21.31007672	17.91298443	43.25930672	58.24350752	11.0990286	14.588504	3.013940078	1.683958454	4.396817887	5.455464582	4.307845541	9.260536062	3.074235803	2.483842382	3.318558418	4.243806847	4.289006659	1.591366654	3.564944728	2.366833917	2.461905892	4.331410571	6.477162853	1.397174873	2.094154307	3.51807404	1.548698856	2.649355018	4.415433226	9.182951031	2.62500357	8.03025903	6.210515875	13.99683845	5.81454525	3.845810404	2.638331566	0.836629133	4.675023941	5.915722135	5.805081858	3.40719793	3.567765075	4.80886773	3.733000792	4.066251098	5.562825268	4.734810643	4.804169846	21.85329592	5.103006913	4.810504291	6.653876411	5.937402561	4.407383243	3.993569109	1.879154953	3.62952846	2.058931947	4.593650038
FDSW202612092-1r_S20201210-0026_B063_bin.54.filtered	2.373111056	3.283283821	2.127350309	0.069138361	0.639901174	0.669669243	0.575946671	1.592126763	0.134709454	0.074787949	1.061880483	0	0.681776442	4.039872277	2.293049423	2.51159218	0.309954305	0	0	0	1.306014646	0.609971016	0.105510759	2.122633258	1.520085374	0.769761533	1.862504642	1.590734978	0.977610415	0.555366167	8.098674259	3.291790478	2.14374301	1.621396648	1.414064022	1.047505353	0.399356102	0.110272157	0.06724812	0.954701048	1.855992439	0.139883622	1.614003194	2.388586565	0.120813867	0.14656289	0.725185959	0.049695332	4.171150864	0	0.041906828	4.092101863	0.911151002	0.954006906	1.85507455	2.093731701	2.800861967	3.498059418	1.636587883	0.996051568	5.492673175	1.121149573	1.033358508	0.56457329	0.256275045	0.674131506	2.927834991	0.654170607	0.126307171	4.513643832	0.738624185	0.165021027	0.933658365	2.270817364	0.027226311	0.446038362	0.190614921	0.08105567	0.912213967	1.95045412	1.109697832	0.626594501	0.520175694	1.100853028	0.428045309	0.37851723	10.49343986	2.615443845	0.310807124	1.742461591	3.715354457	5.732165983	1.794813402	0.341433757	0.243986807	3.522434227	0.906713944	0.340087687	3.390847175	3.964686759
FDSW202612038-1r_S20201215-0002_B010_bin.60.filtered	1.290129513	0.521348204	0.772495501	0.154852193	29.09420425	49.43944126	48.38650633	0.503771275	9.43654077	15.91931668	0.907155469	70.55987005	4.740230208	8.903986407	13.29705925	18.21096266	6.024662651	19.36061959	36.50521963	9.489257302	70.31335986	87.21171378	68.60046593	32.97055707	43.68795312	106.7412208	52.11857497	42.22314707	65.18977519	321.0931105	71.48673779	17.28149713	25.19844632	144.7975166	13.19406682	131.347414	1.492853167	25.72150847	13.88381487	11.68085849	32.51470334	39.02432417	63.06160081	240.0884601	255.047534	26.35330997	0.014052347	0	0.013800251	0	0	0	0.042073915	0.046066882	0.279339207	0.085197614	0	0.014255605	0.002932367	0.002124625	0.010080892	0	0	0.005885523	0.021172873	0.001098537	0	0.001459108	0	0	0	0	0	0.001394001	0	0	0	0	0.003117837	0.487495559	0.041027194	0.052672638	0.240159729	0.083071239	0.510560638	0.003778653	0.022005982	0.019993018	0.009660577	0.021881078	0	0	0	0	0.228440266	0.013532283	0	0.015824097	0.02270133	0.015278097
FDSW202612071-1r_S20201210-0014_A124_bin.58.filtered	1908.714373	562.2015972	1270.155905	1080.77258	2401.10659	1482.578442	1358.829406	1535.900525	3137.354241	1348.839304	886.8627016	1157.519393	908.1674269	3423.648739	2003.364791	1974.316608	262.967115	1321.32251	880.8374749	318.1573894	3506.21185	6966.5886	2517.445276	249.519502	1464.640287	1136.854805	575.214224	2552.303001	4997.242483	9363.260379	2754.497173	3782.993494	728.6581728	5211.053315	265.1052919	1140.723584	1744.121601	2480.0815	1514.282438	693.9197345	763.0139696	3834.718004	4346.548779	2705.578032	2690.364135	2464.659993	1903.819831	1084.879908	446.2683659	116.8335401	76.8842499	424.4337586	216.8332009	415.2277252	403.8488259	254.7984815	104.1418666	139.4716928	170.2960759	176.0126244	235.1411089	136.6354147	207.2239315	132.2432365	200.2209687	101.1500967	107.2983417	390.3851874	37.70010578	62.1149135	1730.155702	1015.555176	595.7668854	107.1053141	4479.940891	220.6709649	1150.784871	572.8126558	417.5724638	401.5330243	1538.376399	833.3530469	2460.850785	417.9442414	361.0094163	1400.954401	275.397799	232.5601192	167.6755799	90.90792846	18.27235418	46.30545691	212.0590758	465.5982972	192.4824005	27.56172133	120.2329401	229.3244691	206.4306302	477.0032948
FDSW202612125-1r_S20201215-0049_X011_bin.77.filtered	0	0	0	0	0	0	0	0	4.568127712	14.47723674	0	1.683542018	28.10576032	6.38909158	0.651792889	1.376687564	0.321821495	0	0	0	43.31501173	3.96195966	0.927559127	3.233101176	4.396905436	2.281192463	5.776611735	1.912277809	6.801000471	0.277925087	1.535333207	0.014308407	0.005746981	0	0	0.0241974	0	0	0	0	0	0	0	0	0	0	0.269844429	0	0	0	0	0	0	0	0	0	7.582001919	1.765657227	5.836302564	6.409439631	1.583572449	0.727236788	3.8124201	0.169813824	4.680493088	3.375120897	8.011846447	1.443071506	1.899659545	95.75683571	5.507395393	6.235524743	1.551413608	0	0	0	0	0	0	0.090019798	0.106756139	0.501929582	0.103470937	0.978379261	0.20377472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612107-1r_S20201215-0037_E030_bin.13.filtered	0.233934874	0.497042759	0.537588564	0.280672355	0.007025785	0.950001229	2.209900699	0.489967233	0	0	0.905697636	0	0.801112078	0.407940959	0.322502014	0.60707688	0.45617313	0.209442566	0.062391125	0	1.686987506	1.998636863	2.698616426	4.934568447	0.930442109	1.577858153	1.021925597	2.169344238	4.420529987	1.560728389	3.957340674	7.590128686	5.387342953	14.48788199	3.491876265	3.687837059	0.515421123	0.355911998	0.418369335	0.90145424	0.881029654	0.702743966	1.029311142	1.758484451	1.298172747	1.316731321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612092-1r_S20201210-0026_B063_bin.75.filtered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132568095	0	0	0	0.036103523	1.463066543	1.41721496	1.465626696	0.751559784	0	20.18280397	20.62433274	23.95068039	9.573445441	56.25859876	0.203536336	0.605575702	0	0.179775994	0.747623048	0.532908262	0.030904091	0	12.71749465	1.520864959	3.406552817	10.44997505	0	0	0	0	0	0	0.292049214	0.187206204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612060-1r_S20201215-0016_A058_bin.55.filtered	0	0	0	0	0	0	0	0	8.038657851	0.876261685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612075-1r_S20201210-0016_E020_bin.145.filtered	0.369892656	0.652476187	0.410710189	0.175668784	2.403984186	0.363845328	0.803245759	0.559089082	0	0	0.331864745	0	9.523702913	1.16308429	0.587812196	1.341606139	0.444604568	0.206737778	0	0.07425242	1.684002221	3.502444401	1.523394755	0.722924908	0.435861023	1.02141232	0.392328554	0.984152618	1.300003971	0.594349604	2.733504838	1.191128058	2.138944739	0.950778765	0.604326277	0.265009415	0.131220928	0.376194063	0.47975285	2.052295929	1.629666401	7.558792989	2.709893571	1.679949402	1.249530532	1.539387629	1.942990923	1.766306636	1.573762517	0.190575133	1.3642702	5.726702784	2.694154733	3.211420542	1.92141595	0.25470043	9.44366986	4.277914892	9.530649927	8.894655826	14.8298479	2.80379457	8.506350009	5.567785443	2.670004842	7.592233497	7.826623767	3.172504289	0.263973526	8.993529577	0.167273143	1.830844404	2.731326469	6.973720172	11.309621	0.896291536	0.690039925	0.208430932	3.199565176	3.718584789	1.064140247	2.440246102	1.421235078	3.166884548	2.411765141	2.941295906	9.058215538	4.123109781	2.190377959	3.945326146	9.388001972	12.26463393	4.162850345	4.15453681	0.159102012	11.48553988	7.391831698	0.325334594	6.342533003	14.71111686
FDSW202612108-1r_S20201215-0038_N041_bin.10.filtered	27.30498855	38.84287584	32.13539284	4.111801337	75.76934862	19.00635044	30.58781366	30.58310268	90.57051294	58.84437705	60.8159506	17.62743302	20.09421497	12.54070768	15.37243041	19.79155573	9.625655534	3.576038627	2.44301298	1.688696837	11.72035587	19.58567361	18.43363475	143.1817755	22.65297691	26.84684265	126.3539654	105.6715187	107.7205772	130.2747035	92.69164149	44.29454528	103.1466019	51.68563217	24.34716544	51.53130659	29.55875232	9.006473551	12.69353264	21.37283463	17.9868674	4.922577388	7.751378944	52.02176182	24.87992269	21.50687457	10.82361796	6.176120448	53.9434772	0.953701175	15.85710063	122.4399703	39.24720718	32.52943532	33.64688034	80.46351369	82.03113344	62.08857506	258.7505207	156.4628053	106.30285	13.43048927	130.689016	116.1222554	26.10006053	36.32160236	42.43235993	26.33028604	14.66838731	67.48129288	28.25636573	20.01449843	22.74027477	55.83845197	26.99221808	20.50999256	4.009390009	1.620953079	21.53165594	139.7591111	17.46395078	40.4917379	59.75988031	40.24608969	51.43863231	13.47149837	69.97239485	27.61117435	11.0451825	18.79327733	59.97480102	50.91274088	22.28637559	12.06484961	45.95424739	42.68230489	36.90175014	33.67710985	44.24643118	77.77228066
FDSW202612130-1r_S20201210-0036_D058-2_bin.204.filtered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.6999639	67.9819384	117.1676021	83.73784839	275.8426768	373.6979511	75.35751103	192.7900298	181.0234958	8.430272207	227.8932997	294.3507951	223.8979685	191.5215471	236.6711993	85.6341798	274.6376731	288.8849662	113.534495	179.3193605	193.1631133	108.2220341	13.37578506	111.7972315	43.21259235	53.94468387	62.56172505	203.7848737	15.49526513	148.4114937	36.3237574	36.7254712	56.87851369	147.2972143	100.5183989	42.9729198	35.90394177	42.19484216	55.23312254	117.9486812	241.2299832	66.93896771	22.16513521	46.57951615	178.6543121	368.0634969	88.80759994	14.98591566	67.56853561	143.5145928	184.4903694	60.18997074	203.5477352	346.3786014
FDSW202612036-1r_S20201210-0001_G027_bin.3.filtered	1.662899611	0.506467653	0.4014004	0.033208844	2.236497179	0.912856731	2.158710523	2.213583718	2.19904905	1.734735274	1.495018613	1.311144752	1.391044238	1.916978481	3.31107719	4.112232709	0.537976433	1.34416931	2.362557769	0.55103643	1.186713013	1.837662947	0.838078655	0.110235818	1.412649248	1.16566879	0.714960756	0.393502274	1.138300988	1.407191668	0.530191298	0.619807991	0.198718625	0.653085071	0.372574768	0.229205809	0.395118751	0.132285487	0.436165295	0.398645966	0.911415718	3.755061104	1.767189259	0.653442255	0.502960321	0.169556612	0.451476975	0.325226478	1.305420941	0.397893536	0.380522168	8.322936637	3.644998071	3.934596183	2.280063426	15.21382785	15.57867488	22.21180485	13.99945109	4.535324774	9.934033677	18.79608806	7.833854205	6.341579495	12.7758695	13.68635377	15.91479951	17.67021719	19.83755	33.40484813	3.99427577	7.440419872	11.42521416	8.388141954	0.532457516	1.623121206	0.55003744	0.719049116	1.362756286	2.204932744	3.806240011	0.738706118	1.083950796	1.855973031	1.656132866	0.549706564	2.582908483	0.258789371	1.581466665	16.62060324	1.14319382	0.594132917	1.095493723	0.531714021	0.663207951	2.633016206	0.886210246	3.744293369	3.846064308	2.597898253
